E              f2 
   keV           e atom-1
4.7409334E+00  1.6067E+01
4.7646381E+00  1.5943E+01
4.7884613E+00  1.5821E+01
4.8124036E+00  1.5700E+01
4.8364656E+00  1.5580E+01
4.8606479E+00  1.5460E+01
4.8849512E+00  1.5342E+01
4.9093759E+00  1.5225E+01
4.9339228E+00  1.5109E+01
4.9585924E+00  1.4994E+01
4.9833854E+00  1.4881E+01
5.0083023E+00  1.4768E+01
5.0333438E+00  1.4656E+01
5.0585105E+00  1.4545E+01
5.0838031E+00  1.4435E+01
5.1092221E+00  1.4326E+01
5.1347682E+00  1.4218E+01
5.1604421E+00  1.4111E+01
5.1862443E+00  1.4005E+01
5.2121755E+00  1.3899E+01
5.2382364E+00  1.3795E+01
5.2644276E+00  1.3692E+01
5.2907497E+00  1.3589E+01
5.3172034E+00  1.3488E+01
5.3437895E+00  1.3387E+01
5.3705084E+00  1.3288E+01
5.3973609E+00  1.3189E+01
5.4243477E+00  1.3091E+01
5.4514695E+00  1.2994E+01
5.4787268E+00  1.2897E+01
5.5061205E+00  1.2799E+01
5.5336511E+00  1.2701E+01
5.5613193E+00  1.2603E+01
5.5891259E+00  1.2507E+01
5.6170716E+00  1.2411E+01
5.6451569E+00  1.2316E+01
5.6733827E+00  1.2222E+01
5.7017496E+00  1.2129E+01
5.7302584E+00  1.2036E+01
5.7589096E+00  1.1945E+01
5.7877042E+00  1.1854E+01
5.8166427E+00  1.1764E+01
5.8457259E+00  1.1675E+01
5.8749546E+00  1.1586E+01
5.9043293E+00  1.1499E+01
5.9338510E+00  1.1412E+01
5.9635202E+00  1.1326E+01
5.9933378E+00  1.1240E+01
6.0233045E+00  1.1156E+01
6.0534210E+00  1.1072E+01
6.0836882E+00  1.0989E+01
6.1141066E+00  1.0907E+01
6.1446771E+00  1.0825E+01
6.1754005E+00  1.0744E+01
6.2062775E+00  1.0664E+01
6.2373089E+00  1.0584E+01
6.2684954E+00  1.0506E+01
6.2998379E+00  1.0427E+01
6.3313371E+00  1.0347E+01
6.3629938E+00  1.0268E+01
6.3948088E+00  1.0190E+01
6.4267828E+00  1.0112E+01
6.4589167E+00  1.0035E+01
6.4912113E+00  9.9592E+00
6.5236674E+00  9.8836E+00
6.5562857E+00  9.8088E+00
6.5890671E+00  9.7346E+00
6.6220125E+00  9.6608E+00
6.6551225E+00  9.5874E+00
6.6883981E+00  9.5146E+00
6.7218401E+00  9.4424E+00
6.7554493E+00  9.3709E+00
6.7892266E+00  9.3000E+00
6.8231727E+00  9.2297E+00
6.8572886E+00  9.1600E+00
6.8915750E+00  9.0904E+00
6.9260329E+00  9.0214E+00
6.9606631E+00  8.9530E+00
6.9954664E+00  8.8852E+00
7.0304437E+00  8.8181E+00
7.0655959E+00  8.7515E+00
7.1009239E+00  8.6855E+00
7.1364285E+00  8.6200E+00
7.1721107E+00  8.5551E+00
7.2079712E+00  8.4908E+00
7.2440111E+00  8.4271E+00
7.2802311E+00  8.3639E+00
7.3166323E+00  8.3012E+00
7.3532155E+00  8.2391E+00
7.3899815E+00  8.1776E+00
7.4269314E+00  8.1165E+00
7.4640661E+00  8.0560E+00
7.5013864E+00  7.9961E+00
7.5388934E+00  7.9366E+00
7.5765878E+00  7.8776E+00
7.6144708E+00  7.8192E+00
7.6525431E+00  7.7613E+00
7.6908058E+00  7.7038E+00
7.7292599E+00  7.6469E+00
7.7679062E+00  7.5904E+00
7.8067457E+00  7.5344E+00
7.8457794E+00  7.4789E+00
7.8850083E+00  7.4239E+00
7.9244334E+00  7.3693E+00
7.9640555E+00  7.3152E+00
8.0038758E+00  7.2616E+00
8.0438952E+00  7.2084E+00
8.0841147E+00  7.1557E+00
8.1245352E+00  7.1035E+00
8.1651579E+00  7.0516E+00
8.2059837E+00  7.0002E+00
8.2470136E+00  6.9493E+00
8.2882487E+00  6.8988E+00
8.3296899E+00  6.8487E+00
8.3713384E+00  6.7990E+00
8.4131951E+00  6.7498E+00
8.4552610E+00  6.7009E+00
8.4975373E+00  6.6525E+00
8.5400250E+00  6.6045E+00
9.030794E+00  6.0726E+00
9.653919E+00  5.4359E+00
1.032004E+01  4.8556E+00
1.103212E+01  4.3394E+00
1.168033E+01  3.9480E+00
1.179334E+01  3.8861E+00
1.185911E+01  3.8509E+00
1.190678E+01  3.8253E+00
1.197829E+01  1.0042E+01
1.215707E+01  9.7808E+00
1.260708E+01  9.1691E+00
1.345893E+01  8.1755E+00
1.347697E+01  8.1564E+00
1.366493E+01  7.9615E+00
1.371987E+01  7.9054E+00
1.380227E+01  1.0981E+01
1.400827E+01  1.0704E+01
1.406574E+01  1.0629E+01
1.428104E+01  1.0355E+01
1.433845E+01  1.0284E+01
1.440688E+01  1.1821E+01
1.442456E+01  1.1798E+01
1.463986E+01  1.1530E+01
1.540095E+01  1.0657E+01
1.646362E+01  9.5849E+00
1.759961E+01  8.6190E+00
1.881398E+01  7.7427E+00
2.011215E+01  6.9510E+00
2.149988E+01  6.2427E+00
2.298338E+01  5.6095E+00
2.456923E+01  5.0398E+00
2.626450E+01  4.5271E+00
2.807676E+01  4.0394E+00
3.001405E+01  3.5892E+00
3.208502E+01  3.1891E+00
3.429889E+01  2.8358E+00
3.666551E+01  2.5237E+00
3.919543E+01  2.2477E+00
4.189992E+01  2.0036E+00
4.479101E+01  1.7874E+00
4.788159E+01  1.5957E+00
5.118542E+01  1.4256E+00
5.471721E+01  1.2719E+00
5.849270E+01  1.1355E+00
6.252870E+01  1.0126E+00
6.684318E+01  8.9999E-01
7.145536E+01  8.0018E-01
7.638578E+01  7.1163E-01
7.911040E+01  6.6924E-01
8.032127E+01  6.5138E-01
8.064417E+01  6.4651E-01
8.112852E+01  3.1459E+00
8.165640E+01  3.1142E+00
8.233940E+01  3.0740E+00
8.729069E+01  2.8038E+00
9.331374E+01  2.5207E+00
9.975239E+01  2.2620E+00
