    E              f1 
   keV           e atom-1
5.4787268E+00  7.58040E+01
5.5061205E+00  7.59134E+01
5.5336511E+00  7.59232E+01
5.5613193E+00  7.59322E+01
5.5891259E+00  7.59404E+01
5.6170716E+00  7.59478E+01
5.6451569E+00  7.59546E+01
5.6733827E+00  7.59606E+01
5.7017496E+00  7.59660E+01
5.7302584E+00  7.59708E+01
5.7589096E+00  7.59750E+01
5.7877042E+00  7.59785E+01
5.8166427E+00  7.59816E+01
5.8457259E+00  7.59841E+01
5.8749546E+00  7.59860E+01
5.9043293E+00  7.59875E+01
5.9338510E+00  7.59884E+01
5.9635202E+00  7.59890E+01
5.9933378E+00  7.59890E+01
6.0233045E+00  7.59886E+01
6.0534210E+00  7.59878E+01
6.0836882E+00  7.59865E+01
6.1141066E+00  7.59849E+01
6.1446771E+00  7.59829E+01
6.1754005E+00  7.59805E+01
6.2062775E+00  7.59777E+01
6.2373089E+00  7.59746E+01
6.2684954E+00  7.59712E+01
6.2998379E+00  7.60088E+01
6.3313371E+00  7.60049E+01
6.3629938E+00  7.60006E+01
6.3948088E+00  7.59959E+01
6.4267828E+00  7.59906E+01
6.4589167E+00  7.59849E+01
6.4912113E+00  7.59788E+01
6.5236674E+00  7.59722E+01
6.5562857E+00  7.59653E+01
6.5890671E+00  7.59579E+01
6.6220125E+00  7.59502E+01
6.6551225E+00  7.59421E+01
6.6883981E+00  7.59337E+01
6.7218401E+00  7.59248E+01
6.7554493E+00  7.59156E+01
6.7892266E+00  7.59061E+01
6.8231727E+00  7.58961E+01
6.8572886E+00  7.59023E+01
6.8915750E+00  7.58919E+01
6.9260329E+00  7.58810E+01
6.9606631E+00  7.58698E+01
6.9954664E+00  7.58583E+01
7.0304437E+00  7.58463E+01
7.0655959E+00  7.58340E+01
7.1009239E+00  7.58214E+01
7.1364285E+00  7.58084E+01
7.1721107E+00  7.57951E+01
7.2079712E+00  7.57815E+01
7.2440111E+00  7.57676E+01
7.2802311E+00  7.57533E+01
7.3166323E+00  7.57387E+01
7.3532155E+00  7.57238E+01
7.3899815E+00  7.57086E+01
7.4269314E+00  7.56931E+01
7.4640661E+00  7.56773E+01
7.5013864E+00  7.56611E+01
7.5388934E+00  7.56447E+01
7.5765878E+00  7.56280E+01
7.6144708E+00  7.56110E+01
7.6525431E+00  7.55937E+01
7.6908058E+00  7.55761E+01
7.7292599E+00  7.55582E+01
7.7679062E+00  7.55400E+01
7.8067457E+00  7.55215E+01
7.8457794E+00  7.55028E+01
7.8850083E+00  7.54837E+01
7.9244334E+00  7.54644E+01
7.9640555E+00  7.54447E+01
8.0038758E+00  7.54248E+01
8.0438952E+00  7.54046E+01
8.0841147E+00  7.53841E+01
8.1245352E+00  7.53633E+01
8.1651579E+00  7.53422E+01
8.2059837E+00  7.53208E+01
8.2470136E+00  7.52992E+01
8.2882487E+00  7.52772E+01
8.3296899E+00  7.52550E+01
8.3713384E+00  7.52325E+01
8.4131951E+00  7.52097E+01
