  E              f1 
5.5798608E-01  4.05502E+01
5.6077601E-01  4.07004E+01
5.6357989E-01  4.08471E+01
5.6639779E-01  4.09903E+01
5.6922978E-01  4.11304E+01
5.7207593E-01  4.12673E+01
5.7493630E-01  4.14011E+01
5.7781099E-01  4.15319E+01
5.8070004E-01  4.16595E+01
5.8360354E-01  4.17837E+01
5.8652156E-01  4.19044E+01
5.8945417E-01  4.20212E+01
5.9240144E-01  4.21333E+01
5.9536345E-01  4.22398E+01
5.9834026E-01  4.23387E+01
6.0133196E-01  4.24263E+01
6.0433862E-01  4.24930E+01
6.0736032E-01  4.24988E+01
6.0832884E-01  4.24477E+01
6.1007116E-01  4.25165E+01
6.1039712E-01  4.25675E+01
6.1344910E-01  4.28395E+01
6.1651635E-01  4.30235E+01
6.1959893E-01  4.31834E+01
6.2269693E-01  4.33310E+01
6.2581041E-01  4.34711E+01
6.2893946E-01  4.36057E+01
6.3208416E-01  4.37361E+01
6.3524458E-01  4.38630E+01
6.3842080E-01  4.39869E+01
6.4161291E-01  4.41081E+01
6.4482097E-01  4.42270E+01
6.4804508E-01  4.43436E+01
6.5128530E-01  4.44581E+01
6.5454173E-01  4.45706E+01
6.5781444E-01  4.46811E+01
6.6110351E-01  4.47897E+01
6.6440903E-01  4.48964E+01
6.6773107E-01  4.50012E+01
6.7106973E-01  4.51040E+01
6.7442508E-01  4.52048E+01
6.7779720E-01  4.53036E+01
6.8118619E-01  4.54002E+01
6.8459212E-01  4.54944E+01
6.8801508E-01  4.55860E+01
6.9145515E-01  4.56747E+01
6.9491243E-01  4.57602E+01
6.9838699E-01  4.58416E+01
7.0187893E-01  4.59183E+01
7.0538832E-01  4.59885E+01
7.0891526E-01  4.60497E+01
7.1245984E-01  4.60968E+01
7.1602214E-01  4.61171E+01
7.1960225E-01  4.60602E+01
7.2085202E-01  4.59688E+01
7.2320026E-01  4.60399E+01
7.2681626E-01  4.63737E+01
7.3045034E-01  4.65660E+01
7.3410260E-01  4.67230E+01
7.3777311E-01  4.68632E+01
7.4146197E-01  4.69933E+01
7.4516928E-01  4.71166E+01
7.4889513E-01  4.72348E+01
7.5263961E-01  4.73492E+01
7.5640280E-01  4.74603E+01
7.6018482E-01  4.75687E+01
7.6398574E-01  4.76749E+01
7.6780567E-01  4.77789E+01
7.7164470E-01  4.78812E+01
7.7550292E-01  4.79818E+01
7.7938044E-01  4.80809E+01
7.8327734E-01  4.81786E+01
7.8719373E-01  4.82750E+01
7.9112969E-01  4.83702E+01
7.9508534E-01  4.84642E+01
7.9906077E-01  4.85571E+01
8.0305607E-01  4.86490E+01
8.0707135E-01  4.87399E+01
8.1110671E-01  4.88298E+01
8.1516224E-01  4.89187E+01
8.1923806E-01  4.90068E+01
8.2333425E-01  4.90939E+01
8.2745092E-01  4.91802E+01
8.3158817E-01  4.92657E+01
8.3574611E-01  4.93504E+01
8.3992484E-01  4.94342E+01
8.4412447E-01  4.95173E+01
8.4834509E-01  4.95997E+01
8.5258682E-01  4.96813E+01
8.5684975E-01  4.97622E+01
8.6113400E-01  4.98425E+01
8.6543967E-01  4.99221E+01
8.6976687E-01  5.00011E+01
8.7411570E-01  5.00794E+01
8.7848628E-01  5.01572E+01
8.8287871E-01  5.02342E+01
8.8729310E-01  5.03105E+01
8.9172957E-01  5.03862E+01
8.9618822E-01  5.04612E+01
9.0066916E-01  5.05356E+01
9.0517250E-01  5.06094E+01
9.0969837E-01  5.06826E+01
9.1424686E-01  5.07553E+01
9.1881809E-01  5.08275E+01
9.2341218E-01  5.08992E+01
9.2802924E-01  5.09705E+01
9.3266939E-01  5.10415E+01
9.3733274E-01  5.11122E+01
9.4201940E-01  5.11945E+01
9.4672950E-01  5.12650E+01
9.5146315E-01  5.13357E+01
9.5622046E-01  5.14065E+01
9.6100156E-01  5.14780E+01
9.6580657E-01  5.15503E+01
9.7063560E-01  5.16240E+01
9.7548878E-01  5.17000E+01
9.8036623E-01  5.17797E+01
9.8526806E-01  5.18653E+01
9.9019440E-01  5.19615E+01
9.9514537E-01  5.20885E+01
1.0001211E+00  5.22511E+01
1.0051217E+00  5.23662E+01
1.0101473E+00  5.24653E+01
1.0151980E+00  5.25532E+01
1.0202740E+00  5.26328E+01
1.0253754E+00  5.27062E+01
1.0305023E+00  5.27744E+01
1.0356548E+00  5.28385E+01
1.0408331E+00  5.28989E+01
1.0460372E+00  5.29562E+01
1.0512674E+00  5.30109E+01
1.0565238E+00  5.30631E+01
1.0618064E+00  5.31132E+01
1.0671154E+00  5.31614E+01
1.0724510E+00  5.32077E+01
1.0778132E+00  5.32524E+01
1.0832023E+00  5.32955E+01
1.0886183E+00  5.33371E+01
1.0940614E+00  5.33773E+01
1.0995317E+00  5.34162E+01
1.1050294E+00  5.34538E+01
1.1105545E+00  5.34902E+01
1.1161073E+00  5.35254E+01
1.1216878E+00  5.35595E+01
1.1272963E+00  5.35925E+01
1.1329328E+00  5.36245E+01
1.1385974E+00  5.36554E+01
1.1442904E+00  5.36852E+01
1.1500119E+00  5.37141E+01
1.1557619E+00  5.37421E+01
1.1615407E+00  5.37691E+01
1.1673484E+00  5.37952E+01
1.1731852E+00  5.38205E+01
1.1790511E+00  5.38448E+01
1.1849464E+00  5.38683E+01
1.1908711E+00  5.38910E+01
1.1968254E+00  5.39129E+01
1.2028096E+00  5.39341E+01
1.2088236E+00  5.39544E+01
1.2148677E+00  5.39741E+01
1.2209421E+00  5.39930E+01
1.2270468E+00  5.40111E+01
1.2331820E+00  5.40285E+01
1.2393479E+00  5.40452E+01
1.2455447E+00  5.40611E+01
1.2517724E+00  5.40763E+01
1.2580312E+00  5.40907E+01
1.2643214E+00  5.41037E+01
1.2706430E+00  5.41153E+01
1.2769962E+00  5.41256E+01
1.2833812E+00  5.41346E+01
1.2897981E+00  5.41424E+01
1.2962471E+00  5.41490E+01
1.3027283E+00  5.41543E+01
1.3092420E+00  5.41585E+01
1.3157882E+00  5.41616E+01
1.3223671E+00  5.41635E+01
1.3289790E+00  5.41642E+01
1.3356239E+00  5.41633E+01
1.3423020E+00  5.41610E+01
1.3490135E+00  5.41568E+01
1.3557586E+00  5.41508E+01
1.3625374E+00  5.41431E+01
1.3693500E+00  5.41337E+01
1.3761968E+00  5.41225E+01
1.3830778E+00  5.41096E+01
1.3899932E+00  5.40951E+01
1.3969431E+00  5.40789E+01
1.4039278E+00  5.40610E+01
1.4109475E+00  5.40413E+01
1.4180022E+00  5.40197E+01
1.4250922E+00  5.39962E+01
1.4322177E+00  5.39709E+01
1.4393788E+00  5.39438E+01
1.4465757E+00  5.39148E+01
1.4538086E+00  5.38840E+01
1.4610776E+00  5.38514E+01
1.4683830E+00  5.38169E+01
1.4757249E+00  5.37805E+01
1.4831035E+00  5.37423E+01
1.4905190E+00  5.37022E+01
1.4979716E+00  5.36602E+01
1.5054615E+00  5.36163E+01
1.5129888E+00  5.35704E+01
1.5205537E+00  5.35226E+01
1.5281565E+00  5.34728E+01
1.5357973E+00  5.34210E+01
1.5434763E+00  5.33671E+01
1.5511937E+00  5.33112E+01
1.5589496E+00  5.32599E+01
1.5667444E+00  5.31997E+01
1.5745781E+00  5.31373E+01
1.5824510E+00  5.30726E+01
1.5903633E+00  5.30056E+01
1.5983151E+00  5.29363E+01
1.6063066E+00  5.28645E+01
1.6143382E+00  5.27902E+01
1.6224099E+00  5.27134E+01
1.6305219E+00  5.26339E+01
1.6386745E+00  5.25517E+01
1.6468679E+00  5.24667E+01
1.6551022E+00  5.23788E+01
1.6633777E+00  5.22879E+01
1.6716946E+00  5.21939E+01
1.6800531E+00  5.20967E+01
1.6884534E+00  5.19961E+01
1.6968956E+00  5.18921E+01
1.7053801E+00  5.17845E+01
1.7139070E+00  5.16731E+01
1.7224766E+00  5.15578E+01
1.7310889E+00  5.14384E+01
1.7397444E+00  5.13148E+01
1.7484431E+00  5.11867E+01
1.7571853E+00  5.10538E+01
1.7659712E+00  5.09161E+01
1.7748011E+00  5.07731E+01
1.7836751E+00  5.06247E+01
1.7925935E+00  5.04705E+01
1.8015565E+00  5.03102E+01
1.8105642E+00  5.01434E+01
1.8196171E+00  4.99698E+01
1.8287151E+00  4.97898E+01
1.8378587E+00  4.96011E+01
1.8470480E+00  4.94042E+01
1.8562833E+00  4.91983E+01
1.8655647E+00  4.89829E+01
1.8748925E+00  4.87572E+01
1.8842670E+00  4.85205E+01
1.8936883E+00  4.82717E+01
1.9031567E+00  4.80099E+01
1.9126725E+00  4.77339E+01
1.9222359E+00  4.74424E+01
1.9318471E+00  4.71337E+01
1.9415063E+00  4.68061E+01
1.9512138E+00  4.64575E+01
1.9609699E+00  4.60855E+01
1.9707747E+00  4.56870E+01
1.9806286E+00  4.52586E+01
1.9905318E+00  4.47960E+01
2.0004844E+00  4.42939E+01
2.0104868E+00  4.37457E+01
2.0205393E+00  4.31428E+01
2.0306420E+00  4.24742E+01
2.0407952E+00  4.17247E+01
2.0509992E+00  4.08734E+01
2.0612542E+00  3.98895E+01
2.0715604E+00  3.87253E+01
2.0819182E+00  3.72998E+01
2.0923278E+00  3.54583E+01
2.1027895E+00  3.28376E+01
2.1133034E+00  2.81254E+01
2.1210653E+00  1.28681E+01
2.1221346E+00  1.25624E+01
2.1238699E+00  2.05054E+01
2.1344893E+00  2.97864E+01
2.1451617E+00  3.26834E+01
2.1558875E+00  3.41696E+01
2.1666670E+00  3.48770E+01
2.1775003E+00  3.48926E+01
2.1883878E+00  3.38880E+01
2.1993297E+00  2.88564E+01
2.2011954E+00  2.43030E+01
2.2026046E+00  2.42383E+01
2.2103264E+00  3.39315E+01
2.2213780E+00  3.77893E+01
2.2324849E+00  4.01466E+01
2.2436473E+00  4.19226E+01
2.2548656E+00  4.33738E+01
2.2661399E+00  4.46117E+01
2.2774706E+00  4.56958E+01
2.2888579E+00  4.66622E+01
2.3003022E+00  4.75347E+01
2.3118037E+00  4.83299E+01
2.3233628E+00  4.90598E+01
2.3349796E+00  4.97337E+01
2.3466545E+00  5.03585E+01
2.3583878E+00  5.09399E+01
2.3701797E+00  5.14823E+01
2.3820306E+00  5.19894E+01
2.3939407E+00  5.24641E+01
2.4059104E+00  5.29089E+01
2.4179400E+00  5.33257E+01
2.4300297E+00  5.37160E+01
2.4421798E+00  5.40812E+01
2.4543907E+00  5.44221E+01
2.4666627E+00  5.47392E+01
2.4789960E+00  5.50328E+01
2.4913910E+00  5.53029E+01
2.5038479E+00  5.55489E+01
2.5163672E+00  5.57698E+01
2.5289490E+00  5.59639E+01
2.5415938E+00  5.61284E+01
2.5543017E+00  5.62593E+01
2.5670732E+00  5.63501E+01
2.5799086E+00  5.63905E+01
2.5928082E+00  5.63628E+01
2.6057722E+00  5.62333E+01
2.6188011E+00  5.59261E+01
2.6318951E+00  5.52002E+01
2.6429266E+00  5.29149E+01
2.6450545E+00  5.00359E+01
2.6478735E+00  5.29484E+01
2.6582798E+00  5.56183E+01
2.6715712E+00  5.69294E+01
2.6849291E+00  5.77856E+01
2.6983537E+00  5.84520E+01
2.7118455E+00  5.90107E+01
2.7254047E+00  5.94983E+01
2.7390317E+00  5.99343E+01
2.7527269E+00  6.03302E+01
2.7664905E+00  6.06921E+01
2.7803230E+00  6.10216E+01
2.7942246E+00  6.13290E+01
2.8081957E+00  6.16185E+01
2.8222367E+00  6.18915E+01
2.8363479E+00  6.21491E+01
2.8505296E+00  6.23923E+01
2.8647823E+00  6.26218E+01
2.8791062E+00  6.28365E+01
2.8935017E+00  6.30361E+01
2.9079692E+00  6.32201E+01
2.9225091E+00  6.33874E+01
2.9371216E+00  6.35359E+01
2.9518072E+00  6.36620E+01
2.9665662E+00  6.37592E+01
2.9813991E+00  6.38150E+01
2.9963061E+00  6.38003E+01
3.0112876E+00  6.36373E+01
3.0221418E+00  6.30881E+01
3.0263440E+00  6.12660E+01
3.0308581E+00  6.31851E+01
3.0414758E+00  6.40249E+01
3.0566831E+00  6.46111E+01
3.0719666E+00  6.50211E+01
3.0873264E+00  6.53540E+01
3.1027630E+00  6.56406E+01
3.1182768E+00  6.58946E+01
3.1338682E+00  6.61231E+01
3.1495376E+00  6.63300E+01
3.1652853E+00  6.65170E+01
3.1811117E+00  6.66847E+01
3.1970172E+00  6.68356E+01
3.2130023E+00  6.69692E+01
3.2290673E+00  6.70817E+01
3.2452127E+00  6.71661E+01
3.2614387E+00  6.72060E+01
3.2777459E+00  6.71514E+01
3.2891773E+00  6.69216E+01
3.2941347E+00  6.65163E+01
3.3028227E+00  6.70492E+01
3.3106053E+00  6.73904E+01
3.3271584E+00  6.78095E+01
3.3437941E+00  6.81080E+01
3.3605131E+00  6.83571E+01
3.3773157E+00  6.85780E+01
3.3942023E+00  6.87799E+01
3.4111733E+00  6.89679E+01
3.4282291E+00  6.91449E+01
3.4453703E+00  6.93130E+01
3.4625971E+00  6.94729E+01
3.4799101E+00  6.96255E+01
3.4973097E+00  6.97719E+01
3.5147962E+00  6.99126E+01
3.5323702E+00  7.00482E+01
3.5500321E+00  7.01792E+01
3.5677822E+00  7.03058E+01
3.5856211E+00  7.04284E+01
3.6035492E+00  7.05473E+01
3.6215670E+00  7.06627E+01
3.6396748E+00  7.07749E+01
3.6578732E+00  7.08839E+01
3.6761626E+00  7.09900E+01
3.6945434E+00  7.10934E+01
3.7130161E+00  7.11941E+01
3.7315812E+00  7.12923E+01
3.7502391E+00  7.13882E+01
3.7689903E+00  7.14818E+01
3.7878352E+00  7.15732E+01
3.8067744E+00  7.16626E+01
3.8258083E+00  7.17501E+01
3.8449373E+00  7.18357E+01
3.8641620E+00  7.19197E+01
3.8834828E+00  7.20020E+01
3.9029002E+00  7.20829E+01
3.9224147E+00  7.21624E+01
3.9420268E+00  7.22406E+01
3.9617369E+00  7.23169E+01
3.9815456E+00  7.23912E+01
4.0014533E+00  7.24637E+01
4.0214606E+00  7.25346E+01
4.0415679E+00  7.26038E+01
4.0617757E+00  7.26716E+01
4.0820846E+00  7.27379E+01
4.1024950E+00  7.28028E+01
4.1230075E+00  7.28664E+01
4.1436226E+00  7.29288E+01
4.1643407E+00  7.29901E+01
4.1851624E+00  7.30502E+01
4.2060882E+00  7.31093E+01
4.2271186E+00  7.31674E+01
4.2482542E+00  7.34221E+01
4.2694955E+00  7.34787E+01
4.2908430E+00  7.35336E+01
4.3122972E+00  7.35866E+01
4.3338587E+00  7.36378E+01
4.3555280E+00  7.36875E+01
4.3773056E+00  7.37357E+01
4.3991921E+00  7.37825E+01
4.4211881E+00  7.39631E+01
4.4432940E+00  7.40071E+01
4.4655105E+00  7.40492E+01
4.4878381E+00  7.40897E+01
4.5102772E+00  7.41286E+01
4.5328286E+00  7.41660E+01
4.5554928E+00  7.42019E+01
4.5782702E+00  7.42364E+01
4.6011616E+00  7.42697E+01
4.6241674E+00  7.43016E+01
4.6472882E+00  7.43324E+01
4.6705247E+00  7.43620E+01
4.6938773E+00  7.43904E+01
4.7173467E+00  7.44178E+01
4.7409334E+00  7.44441E+01
4.7646381E+00  7.44694E+01
4.7884613E+00  7.44938E+01
4.8124036E+00  7.45172E+01
4.8364656E+00  7.45397E+01
4.8606479E+00  7.45613E+01
4.8849512E+00  7.45821E+01
4.9093759E+00  7.46020E+01
4.9339228E+00  7.46212E+01
4.9585924E+00  7.46396E+01
4.9833854E+00  7.46572E+01
5.0083023E+00  7.46741E+01
5.0333438E+00  7.46904E+01
5.0585105E+00  7.47059E+01
5.0838031E+00  7.47208E+01
5.1092221E+00  7.47351E+01
5.1347682E+00  7.47488E+01
5.1604421E+00  7.47619E+01
5.1862443E+00  7.47745E+01
5.2121755E+00  7.47865E+01
5.2382364E+00  7.47981E+01
5.2644276E+00  7.48091E+01
5.2907497E+00  7.48198E+01
5.3172034E+00  7.49308E+01
5.3437895E+00  7.49408E+01
5.3705084E+00  7.49499E+01
5.3973609E+00  7.49583E+01
5.4243477E+00  7.49659E+01
5.4514695E+00  7.49728E+01
5.4787268E+00  7.49790E+01
5.5061205E+00  7.49845E+01
5.5336511E+00  7.49894E+01
5.5613193E+00  7.49937E+01
5.5891259E+00  7.49974E+01
5.6170716E+00  7.50005E+01
5.6451569E+00  7.50031E+01
5.6733827E+00  7.50052E+01
5.7017496E+00  7.50067E+01
5.7302584E+00  7.50078E+01
5.7589096E+00  7.50084E+01
5.7877042E+00  7.50085E+01
5.8166427E+00  7.50082E+01
5.8457259E+00  7.50075E+01
5.8749546E+00  7.50063E+01
5.9043293E+00  7.50048E+01
5.9338510E+00  7.50028E+01
5.9635202E+00  7.50005E+01
5.9933378E+00  7.49977E+01
6.0233045E+00  7.49946E+01
6.0534210E+00  7.50335E+01
6.0836882E+00  7.50299E+01
6.1141066E+00  7.50259E+01
6.1446771E+00  7.50213E+01
6.1754005E+00  7.50163E+01
6.2062775E+00  7.50108E+01
6.2373089E+00  7.50049E+01
6.2684954E+00  7.49985E+01
6.2998379E+00  7.49918E+01
6.3313371E+00  7.49845E+01
6.3629938E+00  7.49769E+01
6.3948088E+00  7.49689E+01
6.4267828E+00  7.49605E+01
6.4589167E+00  7.49517E+01
6.4912113E+00  7.49426E+01
6.5236674E+00  7.49330E+01
6.5562857E+00  7.49232E+01
6.5890671E+00  7.49130E+01
6.6220125E+00  7.49187E+01
6.6551225E+00  7.49079E+01
6.6883981E+00  7.48967E+01
6.7218401E+00  7.48852E+01
6.7554493E+00  7.48733E+01
6.7892266E+00  7.48610E+01
6.8231727E+00  7.48484E+01
6.8572886E+00  7.48355E+01
6.8915750E+00  7.48222E+01
6.9260329E+00  7.48085E+01
6.9606631E+00  7.47946E+01
6.9954664E+00  7.47803E+01
7.0304437E+00  7.47657E+01
7.0655959E+00  7.47507E+01
7.1009239E+00  7.47355E+01
7.1364285E+00  7.47199E+01
7.1721107E+00  7.47041E+01
7.2079712E+00  7.46879E+01
7.2440111E+00  7.46714E+01
7.2802311E+00  7.46546E+01
7.3166323E+00  7.46376E+01
7.3532155E+00  7.46202E+01
7.3899815E+00  7.46025E+01
7.4269314E+00  7.45845E+01
7.4640661E+00  7.45662E+01
7.5013864E+00  7.45476E+01
7.5388934E+00  7.45287E+01
7.5765878E+00  7.45095E+01
7.6144708E+00  7.44900E+01
7.6525431E+00  7.44701E+01
7.6908058E+00  7.44500E+01
7.7292599E+00  7.44296E+01
7.7679062E+00  7.44089E+01
7.8067457E+00  7.43878E+01
7.8457794E+00  7.43664E+01
7.8850083E+00  7.43448E+01
7.9244334E+00  7.43228E+01
7.9640555E+00  7.43004E+01
8.0038758E+00  7.42778E+01
8.0438952E+00  7.42548E+01
8.0841147E+00  7.42315E+01
8.1245352E+00  7.42079E+01
8.1651579E+00  7.41839E+01
8.2059837E+00  7.41596E+01
8.2470136E+00  7.41350E+01
8.2882487E+00  7.41100E+01
8.3296899E+00  7.40847E+01
8.3713384E+00  7.40590E+01
8.4131951E+00  7.40330E+01
8.4552610E+00  7.40066E+01
8.4975373E+00  7.39799E+01
8.5400250E+00  7.39529E+01
9.030794E+00  7.36951E+01
9.653919E+00  7.31300E+01
1.032004E+01  7.22348E+01
1.103212E+01  7.05039E+01
1.133243E+01  6.88504E+01
1.150588E+01  6.61079E+01
1.155214E+01  6.28977E+01
1.162152E+01  6.60884E+01
1.179334E+01  6.88841E+01
1.179497E+01  6.88982E+01
1.260708E+01  7.13032E+01
1.300715E+01  7.09797E+01
1.320624E+01  6.97834E+01
1.325933E+01  6.81990E+01
1.333896E+01  6.98565E+01
1.347697E+01  7.10542E+01
1.353805E+01  7.13171E+01
1.360230E+01  7.15115E+01
1.381050E+01  7.15297E+01
1.386602E+01  7.08526E+01
1.394930E+01  7.18848E+01
1.415750E+01  7.30669E+01
1.440688E+01  7.38451E+01
1.540095E+01  7.55654E+01
1.646362E+01  7.65401E+01
1.759961E+01  7.71783E+01
1.881398E+01  7.76070E+01
2.011215E+01  7.78921E+01
2.149988E+01  7.80801E+01
2.298338E+01  7.82008E+01
2.456923E+01  7.83316E+01
2.626450E+01  7.83662E+01
2.807676E+01  7.84496E+01
3.001405E+01  7.84172E+01
3.208502E+01  7.83568E+01
3.429889E+01  7.82796E+01
3.666551E+01  7.81915E+01
3.919543E+01  7.80962E+01
4.189992E+01  7.79955E+01
4.479101E+01  7.78905E+01
4.788159E+01  7.77808E+01
5.118542E+01  7.76651E+01
5.471721E+01  7.75387E+01
5.849270E+01  7.73958E+01
6.252870E+01  7.72241E+01
6.684318E+01  7.69955E+01
7.145536E+01  7.66375E+01
7.638578E+01  7.57414E+01
7.682690E+01  7.55554E+01
7.800282E+01  7.44831E+01
7.831640E+01  7.31997E+01
7.878677E+01  7.44981E+01
7.996269E+01  7.56651E+01
8.165640E+01  7.62943E+01
8.729069E+01  7.71764E+01
9.331374E+01  7.76103E+01
9.975239E+01  7.78719E+01
1.066353E+02  7.80302E+01
1.139931E+02  7.81365E+01
1.218587E+02  7.82074E+01
1.302669E+02  7.82536E+01
1.392553E+02  7.82822E+01
1.488640E+02  7.82982E+01
1.591356E+02  7.83315E+01
1.701159E+02  7.83300E+01
1.818539E+02  7.83228E+01
1.944018E+02  7.83119E+01
2.078156E+02  7.82983E+01
2.221548E+02  7.82831E+01
2.374835E+02  7.82669E+01
2.538699E+02  7.82503E+01
2.713869E+02  7.82334E+01
2.901126E+02  7.82167E+01
3.101304E+02  7.82003E+01
3.315294E+02  7.81841E+01
3.544049E+02  7.81683E+01
3.788588E+02  7.81543E+01
4.050001E+02  7.81417E+01
4.329451E+02  7.81300E+01
